factual_id,brand,name,size,category,upc,ean13,upc_e,ingredients,servings,serving_size,calories,fat_calories,total_fat,sat_fat,trans_fat,cholesterol,sodium,potassium,total_carbs,dietary_fiber,sugars,protein,manufacturer,avgPrice,image_urls,userName
cbada630-4ba1-49c6-bd4b-1acd12130a56,Maybelline,Dream Liquid Mousse Airbrush Finish Cocoa,1 fl oz#30 ml,Face Makeup,41554056129,41554056129,,Aqua/Water#Isododecane#Cyclopentasiloxane#Dimethicone#Glycerin#Cyclohexasiloxane#Peg-9 Polydimethylsiloxyethyl Dimethicone#Butylene Glycol#Dimethicone Crosspolymer#Disteardimonium Hectorite#Peg-10 Dimethicone#Cetyl Peg/Ppg-10/1 Dimethicone#Sodium Chloride#Phenoxyethanol#Polyglyceryl-4 Isostearate#Caprylyl Glycol#Disodium Stearoyl Glutamate#Peg-9#Aluminum Hydroxide#May Contain: Ci 77891/Titanium Dioxide#Ci 77499#Ci 77492#Ci 77491/Iron Oxides,,,,,,,,,,,,,,,L'Oréal Group,7.29,http://ak.buy.com/PI/0/250/218751684.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/0/755710.jpg#http://ecx.images-amazon.com/images/I/41248b%2BXaPL._AA300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/05/0004155405605_500X500.jpg#http://img01.static-nextag.com/image/Maybelline-Dream-Liquid-Mousse/10/000/009/905/553/990555357.jpg#http://pics2.ds-static.com/prodimg/211897/300.JPG#http://static-resources.goodguide.net/images/entities/large/399261.jpg,null
c3c911fa-6c5b-488b-ac77-964dd06d6a9d,Maybelline,Great Wear Eyeliner Waterproof Budge-Proof Deep Plum,0.01 oz; 0.2 g,Eye & Eyebrow Makeup,41554693027,41554693027,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
cd8ff133-d73f-4935-ba02-82942ccc1978,Redken,Mens Mint Shape Forming Paste For Unisex,3.4 oz,Hair Styling Aids,8.84E+11,8.84E+11,,,,,,,,,,,,,,,,,L'Oréal Group,16.45,http://ak.buy.com/PI/0/250/216006365.jpg#http://ecx.images-amazon.com/images/I/41g4fWluUTL._SL500_AA300_.jpg,null
caafcc82-376a-47a2-b9cd-1b7b9bc61d7d,Matrix,Socolor Permanent Cream Hair Color Hair Coloring Products,,Hair Color,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ecx.images-amazon.com/images/I/4126mxum6DL._AA300_.jpg#http://www.parfumery.com/pictures/large/801788477820.jpg,null
5f3ffbdf-90a5-4685-8700-92758e0ae59a,Redken,Body Full Light Conditioner 1 L,33.8 oz,Hair Conditioners,90174451609,90174451609,,,,,,,,,,,,,,,,,L'Oréal Group,27.61,http://cdn-x.stockngo.com/media/catalog/product/r/e/redken-body-full-conditioner-33.8oz-1.jpg#http://ecx.images-amazon.com/images/I/31g9x1rW24L._SY300_.jpg,null
cdd72dab-8445-4e05-ac1a-4bc3a0288a15,L'Oreal,Paris Infallible Never Fail Lipcolour Compact Hibiscus,,Lip Makeup,7.42E+11,7.42E+11,,,,,,,,,,,,,,,,,L'Oréal Group,15.7,http://ecx.images-amazon.com/images/I/416MSqdr9-L._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/336438.jpg,null
9898b16a-e53f-49c9-9f6e-827f9d2ceee7,Essie,Summer 2010 Collection Knockout Pout,46 fl oz,Nail Makeup,80723000075,80723000075,8072375,,,,,,,,,,,,,,,,L'Oréal Group,3.8,http://ecx.images-amazon.com/images/I/31oZxqJlyvL._AA300_.jpg#http://img01.static-nextag.com/image/Essie-Knockout-Pout-723/1/000/009/079/050/907905043.jpg#http://s7d2.scene7.com/is/image/Drugstore/481945?wid=300&hei=300&op_sharpen=1,null
3375a4f2-4089-4c47-ad83-727476f43a94,Essie,Neutral Nail Polish Shades Fragrance,46 fl oz,Nail Makeup,80363000077,80363000077,8036377,,,,,,,,,,,,,,,,L'Oréal Group,6.84,http://ecx.images-amazon.com/images/I/21-6BiOL1UL._AA300_.jpg#http://img01.static-nextag.com/image/Essie-Neutral-Nail-Polish/10/000/010/459/516/1045951653.jpg#http://s7d2.scene7.com/is/image/Drugstore/481980?wid=300&hei=300&op_sharpen=1,null
c86fe64b-76f3-4d77-806c-a9ff220cd4bc,Garnier,Conditioner Sleek & Shine,17 fl oz,Hair Conditioners,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,3.79,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/2/503772.jpg,null
23a8289c-3187-4082-a9bf-c235dafc0fde,Essie,Nail Polish,0.5 fl oz; 15 ml,Nail Makeup,80589000073,80589000073,8058973,Contains No Formaldehyde#DBP Or Toluene,,,,,,,,,,,,,,,L'Oréal Group,7.25,http://ecx.images-amazon.com/images/I/21lwzdNDc3L._AA300_.jpg#http://s7d2.scene7.com/is/image/Drugstore/163599?wid=300&hei=300&op_sharpen=1,null
999bf96f-b5e3-42bb-abbb-ad1729d1c9d8,Maybelline,Expertwear All Day Crease-Proof Shadow 110 Champagne Fizz,110 champagne fizz,Eye & Eyebrow Makeup,41554505443,41554505443,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ak.buy.com/PI/0/500/216464386.jpg#http://www.beautyencounter.com/products/large/041554505443.jpg,null
4ec3251b-cc1e-443a-8cd3-084d871cb2db,Essie,Nail Colour Polish Peach Daquiri,5 fl oz#15 ml,Nail Makeup,80076000074,80076000074,8007674,Contains No Formaldehyde#DBP Or Toluene,,,,,,,,,,,,,,,L'Oréal Group,10,http://ecx.images-amazon.com/images/I/41SzzUQ6ueL._AA300_.jpg#http://s7d2.scene7.com/is/image/Drugstore/481908?wid=300&hei=300&op_sharpen=1,null
773a023d-c000-4c78-8c0a-0e4ddc9f8210,L'Oreal,Hip Brilliant Shine Lip Gloss #178 Dreamer,,Lip Makeup,71249091951,71249091951,,,,,,,,,,,,,,,,,L'Oréal Group,1.5,http://ecx.images-amazon.com/images/I/31f1ubFxBsL._SL500_AA300_.jpg,null
0d7c2a1b-76fe-434f-a020-60fded30d38a,Garnier,Cream Conditioner,13 fl oz; 384 ml,Hair Conditioners,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/208331-1.jpg,null
fa71546c-952e-4618-a2e9-afb6c5d07142,Artec,Texture Volume Conditioner For Unisex Conditioner,32 oz,Hair Conditioners,6.70E+11,6.70E+11,,,,,,,,,,,,,,,,,L'Oréal Group,37.49,http://ecx.images-amazon.com/images/I/3164y94T32L._AA300_.jpg,null
f89b2e75-51fb-4a54-aec9-2e071ca0f3d2,Matrix,Solite Creme Developer 20V Hair Coloring Products,32 oz#946 ml,Hair Color,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,29.95,http://ecx.images-amazon.com/images/I/317zdImwU2L._SY300_.jpg,null
25843636-c5a4-4bfe-ab90-c2c34b6082ac,L'Oreal,Mini Make-Over Kit Regal Raisins,,Personal Care,71249060476,71249060476,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ak.buy.com/PI/0/500/223673700.jpg#http://ecx.images-amazon.com/images/I/412-TbnwOUL._SL500_AA300_.jpg#http://www.beautyencounter.com/products/large/071249060476.jpg,null
aafb73d6-adbb-49a1-9bbe-433ac5feec40,Diesel,Green Cologne For Men Deodorant Stick From,2.6 oz,Fragrances,3.01E+11,3.01E+11,,,,,,,,,,,,,,,,,L'Oréal Group,21.86,http://ecx.images-amazon.com/images/I/219N-rPxZcL._SL500_.jpg,null
161ca591-7dc9-4cf3-ac19-e491c56a6d97,Garnier,Fructis Fortifying 1 Shampoo + Conditioner,13 fl oz,Hair Conditioners,6.03E+11,6.03E+11,,Sodium Coco-Sulfate#Glycerine#Nettle Infusion (Urtica Dioica)#Peppermint Infusion (Mentha Piperita)#Nettle Absolute (Urtica Dioica) Rosemary Absolute (Rosmarinus Officinalis)#Rosemary Absolute#Bay Oil (Laurus Nobilis)#Clove Bud Oil (Eugenia Caryophyllus)#Cinnamon Leaf Oil (Cinnamomum Cassia)#Cinnamal#Eugenol#Benzyl Benzoate#Limonene#Linalool#D&C Red 30#Cinnamon Sticks (Cinnamomum Cassia),,,,,,,,,,,,,,,L'Oréal Group,3.92,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/3/217033.jpg#http://ecx.images-amazon.com/images/I/41Oov6sg9NL._SY300_.jpg#http://static-resources.goodguide.net/images/entities/large/123580.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/G-productimages/GarnierFructis/727966.jpg#http://www.prestoimages.net/graphics08/648_pd426389_1.jpg,null
f7f05afc-6ba6-4ac9-957d-3121f843d909,Matrix,Thickening Shampoo,13.5 fl oz; 400 ml,Hair Shampoo,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ecx.images-amazon.com/images/I/41Vu-1wGgDL._AA300_.jpg,null
8d5d1c46-5dd5-49f1-abe4-1877e2d0acca,Garnier,Color Creme,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,7.1,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/4/825814.jpg#http://ecx.images-amazon.com/images/I/51kk6PCIQ0L._AA300_.jpg#http://i.walmartimages.com/i/p/00/60/30/84/05/0060308405636_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Garnier-Herbashine/10/000/009/313/679/931367990.jpg#http://static-resources.goodguide.net/images/entities/large/426716.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/G-productimages/GarnierNutrisse/auburn_brown_510958.jpg,null
6a5391d2-2594-4d8b-aaea-2e57d6cf068e,Maybelline,Eye Shadow,0.13 oz; 3.6 g,Eye & Eyebrow Makeup,41554537604,41554537604,,,,,,,,,,,,,,,,,L'Oréal Group,5.5,http://ecx.images-amazon.com/images/I/311tnFerPuL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/399297.jpg,null
3735c925-c10c-4c3c-be02-d0a1e815704b,Lancôme,Eau De Parfum Natural Spray,1 fl oz; 30 m,Fragrances,8.30E+11,8.30E+11,,Alcohol#Parfum/Fragrance#Aqua/Water#Benzophenone-1#Bht#Ci 14700/Fd&C Red No#Ci 15510/D&C Orange No#Ci 17200/D&C Red No,,,,,,,,,,,,,,,L'Oréal Group,33.99,http://image01.bizrate-images.com/resize?uid=4687609561#http://resources-0.goodguide.net/24/AB/images/icons/image_not_available_good_guide.png,null
0b71be8c-f6aa-474c-a5db-7257aedf8838,Garnier,Nourishing Color Foam Permanent Haircolor Darkest Brown 3,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,2.98,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/5/1000445.jpg#http://ecx.images-amazon.com/images/I/51ZPkMYB3KL._SL500_AA300_.jpg#http://i.walmartimages.com/i/p/00/60/30/84/27/0060308427904_500X500.jpg#http://pics2.ds-static.com/prodimg/394587/300.JPG,null
26c78e77-4801-43bf-8f22-28c03fd2484a,Maybelline,Eye Shadow,0.17 oz; 4.8 g,Eye & Eyebrow Makeup,41554505238,41554505238,,,,,,,,,,,,,,,,,L'Oréal Group,4.95,http://ecx.images-amazon.com/images/I/41H-EgLxh9L._SL500_AA300_.jpg,null
ff149d04-c209-4abf-b597-d68cd090febc,Vichy,Intensive Care For Dried Out Lips,0.5 oz,Lip Makeup,8.54E+11,8.54E+11,,Hydrogenated Polyisobutene#Shea Butter Fruit#Peg-5 Pentaerythrityl Ether#Ppg-5 Pentaerythrityl Ether#Macadamia Ternifolia Seed Oil#Beeswax#Glycerin#Apricot Kernel Oil#Silica Dimethyl Silylate#Hydrogenated Vegetable Oil#Soybean Sterol#Polybutene#Titanium Dioxide#Stearic Acid#Tribehenin#Sorbitan Isostearate#Aluminum Hydroxide#Palmitoyl Oligopeptide#Hydroxypalmitoyl Sphinganine#Ethylhexyl Palmitate#Fragrance,,,,,,,,,,,,,,,L'Oréal Group,,null,null
9d9d4f2a-1383-481b-b39a-67cd82a9a1bd,Garnier,Permanent Haircolor,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/209728-1.jpg,null
6b7a12fa-aa92-466f-b675-25665fafffcf,Garnier,Permanent Haircolor,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/209728-1.jpg,null
4585704b-9da9-4a7f-8820-0859562810ad,Essie,Polish Cascade Cool,46 fl oz,Nail Makeup,95008003504,95008003504,,,,,,,,,,,,,,,,,L'Oréal Group,7.75,http://i.walmartimages.com/i/p/00/09/50/08/00/0009500800350_300X300.jpg#http://s7d2.scene7.com/is/image/Drugstore/408932?wid=300&hei=300&op_sharpen=1,null
98fdb3bb-bf67-486c-b21d-2ec3b3a213ba,Matrix,Sleek Look Smooth Conditioner 1L,33.8 oz,Hair Conditioners,90174403202,90174403202,,Aqua/Water#Cetearyl Alcohol#Behentrimonium Chloride#Glycerin#Amodimethicone#Lanolin#Parfum/Fragrance#Cetyl Esters#Methylparaben#Benzyl Salicylate#Cetrimonium Chloride#Trideceth-12#Hexyl Cinnamal#Butylphenyl Methylpropional#Chlorhexidine Dihydrochloride#Butyspermum Parkii/Shea Butter#Limonene#Silk Amino Acids,,,,,,,,,,,,,,,L'Oréal Group,26.77,http://cdn-x.stockngo.com/media/catalog/product/m/a/matrix-sleek-look-conditioner-33.8oz.jpg#http://ecx.images-amazon.com/images/I/31D6DXokMZL._SL500_AA300_.jpg#http://img01.static-nextag.com/image/Matrix-Sleek-Look-Smooth/10/000/009/342/802/934280298.jpg#http://static-resources.goodguide.net/images/entities/large/141621.jpg,null
e14d6014-b93a-478c-8515-24bd2419f324,Matrix,Socolor Grey't Naturals Permanent Cream Hair Color,3 oz,Hair Color,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,10.99,http://ecx.images-amazon.com/images/I/41IlLwAZzzL._AA300_.jpg#http://www.parfumery.com/pictures/small/801788470012.jpg,null
3fd59337-de7a-4068-9e35-03775cd42223,Maybelline,Loose Shimmer Powder 10 Pink Crystals,,Face Makeup,41554050721,41554050721,,,,,,,,,,,,,,,,,L'Oréal Group,45,http://ak.buy.com/PI/0/250/216004718.jpg#http://ecx.images-amazon.com/images/I/31-YTuFXj9L._AA300_.jpg#http://www.beautyencounter.com/products/large/041554050721.jpg,null
23a6e86c-ed15-441a-a639-4f20b73c528d,Maybelline,Wet Shine Diamonds Lipstick Brilliant Bronze,0.13 oz; 3.8 g,Lip Makeup,41554659610,41554659610,,,,,,,,,,,,,,,,,L'Oréal Group,7.99,http://ecx.images-amazon.com/images/I/111S15EK5RL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
e21f904e-f4e6-4d05-8186-4f1bbe9b365e,Maybelline,Shinesensational Lip Gloss,0.38 fl oz; 11.3 ml,Lip Makeup,41554234312,41554234312,,Aqua/Water#Isododecane#Cyclopentasiloxane#Dimethicone#Glycerin#Cyclohexasiloxane#Peg-9 Polydimethylsiloxyethyl Dimethicone#Butylene Glycol#Dimethicone Crosspolymer#Disteardimonium Hectorite#Peg-10 Dimethicone#Cetyl Peg/Ppg-10/1 Dimethicone#Sodium Chloride#Phenoxyethanol#Polyglyceryl-4 Isostearate#Caprylyl Glycol#Disodium Stearoyl Glutamate#Peg-9#Aluminum Hydroxide#+/May Contain: Ci 77891/Titanium Dioxide#Ci 77499#Ci 77492#Ci 77491/Iron Oxides,,,,,,,,,,,,,,,L'Oréal Group,,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/3/916313.jpg,null
0c28ad13-38f4-49da-a01a-de611647f41e,L'Oreal,Extra Gentle 1 Shampoo,2 in,Hair Shampoo,71249237052,71249237052,,Water#Sodium Laureth Sulfate#Disodium Cocoamphodiacetate#Peg-30 Glyceryl Cocoate#Peg-200 Hydrogenated Glyceryl Palmate#Peg-7 Glyceryl Cocoate#Disodium Ricinoleamido Mea#Sulfosuccinate#Fragrance#Sodium Laureth-8 Sulfate#Disodium Edta#Polyquaternium-10#Sodium Methylparaben#Magnesium Laureth-8 Sulfate#Magnesium Laureth Sulfate#Sodium Oleth Sulfate#DMDM Hydantoin#Magnesium Oleth Sulfate#D&C Red No#Fd&C Red No,,,,,,,,,,,,,,,L'Oréal Group,3.55,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/6/90436.jpg#http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
f010d510-fdc9-41e9-b3c3-35d4bacacc0d,Yves Saint Laurent,Eau De Toilette Natural Spray,3.3 fl oz; 100 ml,Fragrances,7.16E+11,7.16E+11,,Alcohol#Fragrance#Water#Benzophenonee-2#Propylene Glycol#Bht#Methylparaben#Fd&C Yellow No#Fd&C Red No,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/125214.jpg,null
5e1be304-ce96-411d-a146-9cc3cf75e067,Maybelline,Expert Wear Blush Sweet Cinnamon Mineral Power Blush Fresh Plum,0.16 oz; 4.5 g,Cosmetics,41554049725,41554049725,,,,,,,,,,,,,,,,,L'Oréal Group,3.3,http://ecx.images-amazon.com/images/I/21iA9MeGUqL._SL500_AA300_.jpg,null
0286ca01-e77d-4597-81f2-6bd7ad87edd5,L'Oreal,Bare Naturale Gentle Mineral Blush 494 Shimmering Bronze,0.15 oz; 4.5 g,Personal Care,71249123492,71249123492,,Sodium Calcium Magnesium Silicate#Boron Nitride#Isononyl Isononanoate#Carnauba/Carnauba Wax/Cire De Carnauba#Aloe Barbadensis/Aloe Barbadensis Leaf Juice#Tocopherol#Panthenol#May Contain: Mica#Ci77891/Titanium Dioxide#Ci77163/Bismuth Oxychloride#Ci77492#Ci77491/Iron Oxides#Ci75470/Carmine#Ci77007/Ultramarines#Ci73360/Red 30,,,,,,,,,,,,,,,L'Oréal Group,8.99,http://ak.buy.com/PI/0/500/216036800.jpg#http://ecx.images-amazon.com/images/I/31fsWBkl6zL._AA300_.jpg#http://img01.static-nextag.com/image/L-Oreal-Bare-Naturale/10/000/008/473/427/847342733.jpg#http://www.beautyencounter.com/products/large/071249123492.jpg,null
3405a6f7-8dbe-4d77-8cac-a4f127db53a3,L'Oreal,Visuelle Powder Blush Tulipe,,Personal Care,71249609095,71249609095,,,,,,,,,,,,,,,,,L'Oréal Group,50,http://ak.buy.com/PI/0/250/216036789.jpg#http://ecx.images-amazon.com/images/I/31XPba2Ob%2BL._AA300_.jpg#http://www.beautyencounter.com/products/large/071249609095.jpg,null
6ec98e3f-9181-4eee-aba4-0a5b633df5b5,Redken,Color Fusion Advanced Performance Color Cream 5Cr Copper Red,,Hair Color,7.44E+11,7.44E+11,,,,,,,,,,,,,,,,,L'Oréal Group,10.49,http://ecx.images-amazon.com/images/I/41HZ7h%2BKs9L._SL500_AA300_.jpg,null
057bc651-d0d3-40da-bf41-8f0161740349,Garnier,Color Creme,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,5.65,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/2/825822.jpg#http://ecx.images-amazon.com/images/I/51ZLparVUKL._AA300_.jpg#http://i.walmartimages.com/i/p/00/60/30/84/05/0060308405646_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Garnier-HerbaShine/10/000/009/249/660/924966077.jpg#http://pics2.ds-static.com/prodimg/276904/300.JPG#http://static-resources.goodguide.net/images/entities/large/426709.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/G-productimages/GarnierNutrisse/mahogany_511683.jpg,null
cf8040b8-d5ca-4f26-bd5b-1b2c8cecac8b,Garnier,Herbashine Treatment Clear Gloss,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,6.48,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/1/886101.jpg#http://ecx.images-amazon.com/images/I/51T90XQVQoL._SL500_AA300_.jpg#http://i.walmartimages.com/i/p/00/60/30/84/24/0060308424970_300X300.jpg#http://img01.static-nextag.com/image/Garnier-Herbashine-Treatment-Clear/1/000/008/670/348/867034801.jpg,null
d313298d-e869-4178-912e-05a2352bc3fc,Essie,Nail Colour Polish Jam N' Jelly,0.5 fl oz; 15 ml,Nail Makeup,80169000073,80169000073,8016973,Contains No Formaldehyde#DBP Or Toluene,,,,,,,,,,,,,,,L'Oréal Group,17.99,http://ecx.images-amazon.com/images/I/11XbgkwtkNL._AA300_.jpg#http://s7d2.scene7.com/is/image/Drugstore/481883?wid=300&hei=300&op_sharpen=1,null
bfba0f97-3e70-440d-ac91-d27f20558bf3,L'Oreal,Precious Effect Nail Colour,0.2 fl oz; 6 ml,Nail Care,71249024515,71249024515,,,,,,,,,,,,,,,,,L'Oréal Group,,null,null
52b8d905-8f7a-4a61-a9fe-b68ce8dc032a,L'Oreal,Professionnel Luocolor Luminous Permanent Color 6.46 6Cr,,Personal Care,6.70E+11,6.70E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ak.buy.com/PI/0/500/230761598.jpg#http://www.parfumery.com/pictures/large/670281091884.jpg,null
329b6b25-bdf3-4fd5-878c-4193bdcae340,Matrix,Biolage Normalizing Shampoo,16,,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/2/396632.jpg,null
81253035-6b61-4ea4-9726-70aa682978dc,Redken,Clear Moisture Conditioner,33.8 oz,Hair Care,7.44E+11,7.44E+11,,Water#Cetearyl Alcohol#Potato Starch Modified#Aminodimethicone#Behentrimonium Chloride#Glycerin#Cetyl Esters#Lauryl Peg/Ppg 18/18 Methicone#Methylparaben#Fragrance (Parfum)#Citric Acid#Hydroxypropyltrimonium Hydrolyzed Wheat Protein#Cetrimonium Chloride#Trideceth 12#Glucosamine Hcl#Glutamic Acid#Chlorhexidine Dihydrochloride#PPG 5 Ceteth 20#Oleth 10#Disodium Cocoamidopropionate#Lecithin#Phenoxyethanol#Phosphoric Acid#Apricot (Prunus Armeniaca) Kernel Oil#Ethylparaben,,,,,,,,,,,,,,,L'Oréal Group,28.99,http://ak.buy.com/PI/0/500/213381557.jpg#http://ecx.images-amazon.com/images/I/31Pex6Vl3xL._SY300_.jpg#http://pics2.ds-static.com/prodimg/185062/300.JPG#http://www.beautyencounter.com/products/large/743877039130.jpg,null
056e62d0-e7af-4c71-a9cc-82b17edd1c9c,L'Oreal,Permanent Haircolor Superior Preference Warmer,1 application,Hair Color,71249158289,71249158289,,Aqua/Water#Trideceth-2 Carboxamide Mea#Propylene Glycol#Hexylene Glycol#Peg-2 Oleamine#Polyglyceryl-4 Oleyl Ether#Oleyl Alcohol#Alcohol Denat#Ammonium Hydroxide#Polyglyceryl-2 Oleyl Ether#Oleic Acid#Sodium Diethylaminopropyl Cocoasp,,,,,,,,,,,,,,,L'Oréal Group,8.73,http://ak.buy.com/PI/0/500/223077493.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/6/802606.jpg#http://ecx.images-amazon.com/images/I/51Vm2MpU-uL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/15/0007124915828_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Superior-Preference/10/000/009/363/499/936349927.jpg#http://pics2.ds-static.com/prodimg/348234/300.JPG#http://static-resources.goodguide.net/images/entities/large/262741-1.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/L-productimages/LorealHairCare/Superior_AXQK66618.jpg,null
91bcf765-14fd-4952-aa1f-776ae81b1a3c,L'Oreal,Perfecting Loose Powder,1 container,Face Makeup,71249981016,71249981016,,Nylon-12#Ptfe#Acrylates Copolymer#Trioctyldodecyl Citrate#Magnesium Stearate#Boron Nitride#Mineral Oil#Lauroyl Lysine#Isopropyl Titanium Triisostearate#Imidazolidinyl Urea#Fragrance#Methylparaben#Propylparaben#May Contain: Mica#Iron#Oxides#Barium Sulfate#Titanium Dioxide,,,,,,,,,,,,,,,L'Oréal Group,16.3,http://ecx.images-amazon.com/images/I/11Gd%2BtMNSbL._SL500_AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/76/0007124976102_500X500.jpg#http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
043d058b-4e26-4750-8d2d-cacb30702109,SoftSheen-Carson,Conditioning No-Lye Relaxer System,1 system,Personal Care,75285002384,75285002384,,,,,,,,,,,,,,,,,L'Oréal Group,,null,null
43925060-f458-4c48-b1a8-f3231eb97970,Matrix,Color Sync Seamless Creme Demi-Color Ammonia Free 10V Violet,,Personal Care,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,9.99,http://ak.buy.com/PI/0/500/221425189.jpg#http://ecx.images-amazon.com/images/I/31gOLpI3GYL._SY300_.jpg#http://www.parfumery.com/pictures/large/801788472993.jpg,null
3f943a1c-ab6c-4d6f-a27b-3778c63e83af,Matrix,Color Sync Seamless Creme Demi-Color Ammonia Free 3V Violet,3 v violet,Hair Relaxers# Perms# Chemicals,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,9.99,http://ak.buy.com/PI/0/500/230761695.jpg#http://ecx.images-amazon.com/images/I/31Z7ZCgfJCL._SL500_AA300_.jpg#http://www.beautyencounter.com/products/large/801788472962.jpg,null
eb41d8a3-07ac-4aa2-9235-9337985268bb,Redken,Color Fusion Advanced Performance Color Cream Hair Coloring Products 4Bbc Brown Brown Copper,,Personal Care,7.44E+11,7.44E+11,,,,,,,,,,,,,,,,,L'Oréal Group,5.49,http://ak.buy.com/PI/0/500/221424377.jpg#http://ecx.images-amazon.com/images/I/51%2BqMeNdOCL._AA300_.jpg#http://www.parfumery.com/pictures/large/743877076074.jpg,null
2da4d6ac-504c-4cfe-933a-f26c5bb98179,Ralph Lauren,Cologne,1 fl oz; 30 ml,,75089702329,75089702329,,Sd Alcohol 39-c#Water#Fragrance#Benzophenonee-2#Fd&C Yellow No#Fd&C Red No#Fd&C Blue No,,,,,,,,,,,,,,,L'Oréal Group,,null,null
4a5703b9-167a-4da6-a007-832e1a145576,L'Oreal,L' Colour Riche Nail Color,0.39 fl oz; 11.7 ml,Nail Makeup,71249219034,71249219034,,,,,,,,,,,,,,,,,L'Oréal Group,6.44,http://ecx.images-amazon.com/images/I/41cWEwag4oL._SL500_AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/21/0007124921589_500X500.jpg#http://img01.static-nextag.com/image/L-Oreal-Colour-Riche/10/000/010/781/476/1078147676.jpg#http://pics2.ds-static.com/prodimg/388537/300.JPG#http://static-resources.goodguide.net/images/entities/large/435333.jpg,null
a25841e4-1b71-4eb2-aae8-fa2aad24ba8e,L'Oreal,Speed Dry Nail Enamel,0.44 fl oz; 13 ml,Nail Makeup,71249074107,71249074107,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
0d39a375-08a5-408c-a873-cf9fd023d8c1,L'Oreal,No-Ammonia Color-Calibrated Creme,1 application,Hair Color,71249093290,71249093290,,,,,,,,,,,,,,,,,L'Oréal Group,7.44,http://ecx.images-amazon.com/images/I/51i7z62DL-L._SL500_AA300_.jpg#http://img01.static-nextag.com/image/L-Oreal-Natural-Match/10/000/009/284/468/928446844.jpg#http://static-resources.goodguide.net/images/entities/large/264223.jpg#http://www.beautyencounter.com/products/large/071249093290.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/L-productimages/LorealHairCare/haircolor_AXQK15393.jpg,null
